Location,School Name,Type,Latitude,Longitude,Better Education Score
New South Wales,Ariah Park Central School,Primary,-34.3469,147.218,71
New South Wales,Wyalong Public School,Primary,-33.9239,147.242,68
New South Wales,Kapooka Public School,Primary,-35.1515,147.297,77
New South Wales,St Patrick's Primary School,Primary,-35.7211,147.315,72
New South Wales,Holbrook Public School,Primary,-35.7179,147.319,78
New South Wales,Ashmont Public School,Primary,-35.1245,147.333,69
New South Wales,Holy Trinity West Western Australiagga,Primary,-35.1251,147.334,80
New South Wales,Saint Mary MacKillop Colleges Limited,Secondary,-35.129,147.348,98
New South Wales,Henschke Primary School,Primary,-35.1318,147.351,87
New South Wales,Tottenham Central School,Primary,-32.2455,147.352,85
New South Wales,Mount Austin Public School,Primary,-35.1356,147.352,68
New South Wales,Mount Austin High School,Secondary,-35.1416,147.354,66
New South Wales,Turvey Park Public School,Primary,-35.1291,147.358,73
New South Wales,Mater Dei Catholic College,Secondary,-35.1759,147.363,85
New South Wales,Western Australiagga Western Australiagga High School,Secondary,-35.1244,147.364,76
New South Wales,Kildare Catholic College,Secondary,-35.1226,147.364,84
New South Wales,Western Australiagga Western Australiagga Public School,Primary,-35.1078,147.366,85
New South Wales,South Western Australiagga Public School,Primary,-35.1193,147.367,89
New South Wales,St Joseph's Primary School,Primary,-35.1074,147.373,87
New South Wales,St Joseph's Primary School,Primary,-35.1074,147.373,85
New South Wales,Kooringal Public School,Primary,-35.1488,147.373,76
New South Wales,The Riverina Anglican College,Secondary,-35.0688,147.375,92
New South Wales,Sacred Heart Primary School,Primary,-35.1379,147.377,83
New South Wales,Sturt Public School,Primary,-35.1361,147.377,82
New South Wales,Lake Albert Public School,Primary,-35.1736,147.379,81
New South Wales,North Western Australiagga Public School,Primary,-35.0962,147.38,76
New South Wales,Kooringal High School,Secondary,-35.1429,147.382,80
New South Wales,Western Australiagga Western Australiagga Christian College,Primary,-35.1344,147.389,88
New South Wales,Western Australiagga Western Australiagga Christian College,Secondary,-35.1344,147.389,83
New South Wales,Forest Hill Public School,Primary,-35.1479,147.467,80
New South Wales,Temora West Public School,Primary,-34.4513,147.524,72
New South Wales,St Anne's Central School,Primary,-34.4455,147.535,85
New South Wales,Temora Public School,Primary,-34.4448,147.535,79
New South Wales,St Anne's Central School,Secondary,-34.4455,147.535,85
New South Wales,Temora High School,Secondary,-34.4419,147.54,71
New South Wales,Tullamore Central School,Primary,-32.6368,147.566,78
New South Wales,St Joseph's Primary School,Primary,-34.8722,147.577,75
New South Wales,Junee North Public School,Primary,-34.855,147.585,78
New South Wales,Junee Public School,Primary,-34.8735,147.585,70
New South Wales,Junee High School,Secondary,-34.8692,147.591,74
New South Wales,Bedgerabong Public School,Primary,-33.3614,147.679,77
New South Wales,Trundle Central School,Primary,-32.9254,147.709,69
New South Wales,Trundle Central School,Secondary,-32.9254,147.709,71
New South Wales,Western Australiarren Central School,Primary,-31.7051,147.837,68
New South Wales,Western Australiarren Central School,Secondary,-31.7051,147.837,67
New South Wales,Stockinbingal Public School,Primary,-34.4976,147.883,71
New South Wales,Trangie Central School,Primary,-32.0325,147.979,75
New South Wales,Lightning Ridge Central School,Primary,-29.4252,147.979,69
New South Wales,Lightning Ridge Central School,Secondary,-29.4252,147.979,66
New South Wales,Trangie Central School,Secondary,-32.0325,147.979,68
New South Wales,Forbes North Public School,Primary,-33.3699,148.001,70
New South Wales,Forbes Public School,Primary,-33.3879,148.006,74
New South Wales,Forbes High School,Secondary,-33.3646,148.011,69
New South Wales,All Saints Primary School,Primary,-35.7787,148.013,73
New South Wales,Tumbarumba Public School,Primary,-35.7764,148.014,70
New South Wales,E A Southee Public School,Primary,-34.6418,148.015,71
New South Wales,Red Bend Catholic College,Secondary,-33.4074,148.015,81
New South Wales,Cootamundra High School,Secondary,-34.6354,148.017,74
New South Wales,Tumbarumba High School,Secondary,-35.7831,148.018,75
New South Wales,Cootamundra Public School,Primary,-34.6389,148.027,75
New South Wales,Sacred Heart Central School,Secondary,-34.6346,148.031,82
New South Wales,Adelong Public School,Primary,-35.3123,148.063,79
New South Wales,St Joseph's Primary School,Primary,-35.3135,148.067,75
New South Wales,Gundagai South Public School,Primary,-35.0808,148.103,72
New South Wales,Gundagai Public School,Primary,-35.0521,148.109,93
New South Wales,Western Australialgett Community College - Primary School,Primary,-30.0203,148.116,67
New South Wales,Western Australialgett Community College - High School,Secondary,-30.0271,148.119,65
New South Wales,St Mary's Primary School,Primary,-35.5213,148.146,86
New South Wales,Batlow Technology School,Primary,-35.523,148.147,68
New South Wales,Batlow Technology School,Secondary,-35.523,148.147,68
New South Wales,Parkes Christian School,Primary,-33.1211,148.152,84
New South Wales,Parkes Christian School,Secondary,-33.1211,148.152,75
New South Wales,St Joseph's Primary School,Primary,-33.8982,148.162,79
New South Wales,The Henry Lawson High School,Secondary,-33.9027,148.163,72
New South Wales,Grenfell Public School,Primary,-33.8923,148.168,76
New South Wales,Middleton Public School,Primary,-33.1478,148.173,74
New South Wales,Parkes Public School,Primary,-33.1323,148.176,73
New South Wales,Parkes High School,Secondary,-33.1388,148.18,71
New South Wales,Parkes East Public School,Primary,-33.1361,148.19,72
New South Wales,Peak Hill Central School,Primary,-32.7289,148.192,67
New South Wales,Peak Hill Central School,Secondary,-32.7289,148.192,65
New South Wales,Tumut Public School,Primary,-35.3024,148.219,84
New South Wales,Tumut High School,Secondary,-35.3122,148.219,76
New South Wales,McAuley Catholic Central School,Primary,-35.3034,148.222,87
New South Wales,McAuley Catholic Central School,Secondary,-35.3034,148.222,91
New South Wales,Franklin Public School,Primary,-35.3151,148.231,71
New South Wales,Narromine High School,Secondary,-32.2297,148.243,65
New South Wales,Narromine Public School,Primary,-32.2299,148.244,68
New South Wales,Narromine Christian School,Primary,-32.238,148.246,77
New South Wales,Young Public School,Primary,-34.3212,148.291,75
New South Wales,Hennessy Catholic College,Secondary,-34.3149,148.291,81
New South Wales,Young High School,Secondary,-34.3171,148.292,73
New South Wales,St Mary's Primary School,Primary,-34.3084,148.3,88
New South Wales,New Madinah College,Primary,-34.318,148.302,74
New South Wales,Young North Public School,Primary,-34.311,148.305,72
New South Wales,Trinity Catholic Primary School,Primary,-34.5455,148.348,82
New South Wales,Murrumburrah Public School,Primary,-34.5508,148.36,74
New South Wales,Murrumburrah High School,Secondary,-34.5592,148.37,67
New South Wales,Coonamble Public School,Primary,-30.9584,148.387,69
New South Wales,Coonamble High School,Secondary,-30.9553,148.391,65
New South Wales,Gulargambone Central School,Primary,-31.33304,148.47486,67
New South Wales,Murringo Public School,Primary,-34.2973,148.515,71
New South Wales,Macquarie Anglican Grammar School,Primary,-32.2499,148.576,93
New South Wales,Macquarie Anglican Grammar School,Secondary,-32.2499,148.576,90
New South Wales,Collarenebri Central School,Primary,-29.5438,148.578,68
New South Wales,Dubbo College Delroy Campus,Secondary,-32.2516,148.583,68
New South Wales,Dubbo West Public School,Primary,-32.2519,148.588,70
New South Wales,Dubbo Public School,Primary,-32.2487,148.605,78
New South Wales,Snowy Mountains Grammar School,Primary,-36.4151,148.609,93
New South Wales,Snowy Mountains Grammar School,Secondary,-36.4151,148.609,91
New South Wales,Dubbo South Public School,Primary,-32.2631,148.61,73
New South Wales,Dubbo College South Campus,Secondary,-32.2708,148.611,72
New South Wales,Dubbo North Public School,Primary,-32.2417,148.616,70
New South Wales,Jindabyne Central School,Primary,-36.4167,148.619,81
New South Wales,Jindabyne Central School,Secondary,-36.4167,148.619,79
New South Wales,Orana Heights Public School,Primary,-32.2525,148.627,74
New South Wales,Buninyong Public School,Primary,-32.2432,148.639,68
New South Wales,Dubbo Christian School,Primary,-32.263,148.645,92
New South Wales,Dubbo Christian School,Secondary,-32.263,148.645,89
New South Wales,St Johns College,Secondary,-32.268,148.646,83
New South Wales,Yeoval Central School,Secondary,-32.7544,148.65,77
New South Wales,Canowindra Public School,Primary,-33.5667,148.665,77
New South Wales,Gilgandra Public School,Primary,-31.708,148.665,69
New South Wales,Gilgandra High School,Secondary,-31.7051,148.666,74
New South Wales,Canowindra High School,Secondary,-33.5576,148.671,80
New South Wales,St Raphael's Catholic School,Primary,-33.8323,148.688,90
New South Wales,Mulyan Public School,Primary,-33.8225,148.688,72
New South Wales,St Raphael's Catholic School,Secondary,-33.8323,148.688,85
New South Wales,Cowra Public School,Primary,-33.836,148.69,74
New South Wales,Cowra High School,Secondary,-33.8159,148.69,76
New South Wales,Holmwood Public School,Primary,-33.8347,148.691,69
New South Wales,Manildra Public School,Primary,-33.1842,148.7,75
New South Wales,St Joseph's Primary School,Primary,-34.4379,148.713,83
New South Wales,BooroWestern Australia Central School,Primary,-34.4367,148.726,76
New South Wales,Cudal Public School,Primary,-33.2871,148.74,89
New South Wales,Cumnock Public School,Primary,-32.9315,148.75,82
New South Wales,Molong Central School,Primary,-33.098,148.864,80
New South Wales,Molong Central School,Secondary,-33.098,148.864,77
New South Wales,Yass Public School,Primary,-34.8376,148.907,84
New South Wales,Yass High School,Secondary,-34.8355,148.911,75
New South Wales,Berinba Public School,Primary,-34.8431,148.915,70
New South Wales,Wellington Christian School,Primary,-32.5396,148.929,75
New South Wales,Delegate Public School,Primary,-37.0417,148.937,68
New South Wales,St Mary's Catholic School,Primary,-32.5565,148.943,88
New South Wales,Wellington Public School,Primary,-32.5569,148.943,69
New South Wales,St Mary's Catholic School,Secondary,-32.5565,148.943,69
New South Wales,Wellington High School,Secondary,-32.5467,148.948,66
New South Wales,Burren Junction Public School,Primary,-30.1027,148.965,88
New South Wales,St Joseph's Primary School,Primary,-28.98,148.991,83
New South Wales,St Joseph's Primary School,Primary,-28.98,148.991,75
New South Wales,Mungindi Central School,Secondary,-28.9802,148.991,65
New South Wales,Nashdale Public School,Primary,-33.2938,149.013,96
New South Wales,Canobolas Public School,Primary,-33.3059,149.046,95
New South Wales,Baradine Central School,Primary,-30.9507,149.07,67
New South Wales,Baradine Central School,Secondary,-30.9507,149.07,68
New South Wales,Orange Anglican Grammar School,Primary,-33.2586,149.073,86
New South Wales,Orange Anglican Grammar School,Secondary,-33.2586,149.073,87
New South Wales,Calare Public School,Primary,-33.2869,149.079,79
New South Wales,Orange High School,Secondary,-33.2804,149.084,81
New South Wales,Orange Christian School,Primary,-33.2985,149.088,86
New South Wales,Orange Christian School,Secondary,-33.2985,149.088,84
New South Wales,James Sheahan Catholic High School,Secondary,-33.3013,149.094,87
New South Wales,Catherine McAuley Catholic Primary School,Primary,-33.2794,149.095,85
New South Wales,Orange Public School,Primary,-33.2863,149.097,82
New South Wales,Bletchington Public School,Primary,-33.2685,149.104,79
New South Wales,Clergate Public School,Primary,-33.1921,149.112,86
New South Wales,Glenroi Heights Public School,Primary,-33.2972,149.112,67
New South Wales,Kinross Wolaroi School,Primary,-33.291,149.113,94
New South Wales,Kinross Wolaroi School,Secondary,-33.291,149.113,93
New South Wales,Orange East Public School,Primary,-33.2821,149.114,71
New South Wales,Bowen Public School,Primary,-33.2807,149.117,69
New South Wales,Mullion Creek Public School,Primary,-33.139,149.121,97
New South Wales,Mendooran Central School,Primary,-31.8187,149.122,72
New South Wales,Canobolas Rural Technology High School,Secondary,-33.2908,149.122,66
New South Wales,Mendooran Central School,Secondary,-31.8187,149.122,73
New South Wales,Cooma Public School,Primary,-36.2375,149.125,76
New South Wales,St Patrick's Parish School,Primary,-36.2381,149.126,88
New South Wales,St Patrick's Parish School,Secondary,-36.2381,149.126,80
New South Wales,Snowy Mountains Christian School,Secondary,-36.2205,149.13,73
New South Wales,Cooma North Public School,Primary,-36.2179,149.131,70
New South Wales,Monaro High School,Secondary,-36.2167,149.134,72
New South Wales,Millthorpe Public School,Primary,-33.4453,149.186,94
New South Wales,Jerrabomberra Public School,Primary,-35.3865,149.199,87
New South Wales,Queanbeyan West Public School,Primary,-35.3484,149.216,72
New South Wales,Queanbeyan High School,Secondary,-35.3532,149.22,70
New South Wales,Finigan School of Distance Education,Primary,-35.35164,149.22263,97
New South Wales,Finigan School of Distance Education,Secondary,-35.35164,149.22263,97
New South Wales,Karabar High School,Secondary,-35.3653,149.225,79
New South Wales,Queanbeyan South Public School,Primary,-35.3655,149.228,71
New South Wales,Bombala Public School,Primary,-36.919,149.234,70
New South Wales,Queanbeyan Public School,Primary,-35.3575,149.236,80
New South Wales,St Gregory's Primary School,Primary,-35.3527,149.241,78
New South Wales,Queanbeyan East Public School,Primary,-35.3447,149.246,72
New South Wales,Blayney High School,Secondary,-33.531,149.251,80
New South Wales,Blayney Public School,Primary,-33.529,149.252,72
New South Wales,Sutton Public School,Primary,-35.1656,149.255,85
New South Wales,Gunning Public School,Primary,-34.7835,149.266,72
New South Wales,Gundaroo Public School,Primary,-35.0299,149.267,80
New South Wales,Coonabarabran Public School,Primary,-31.28,149.282,70
New South Wales,Coonabarabran High School,Secondary,-31.2795,149.282,70
New South Wales,Nimmitabel Public School,Primary,-36.5109,149.29,77
New South Wales,Dunedoo Central School,Primary,-32.0183,149.392,72
New South Wales,Dunedoo Central School,Secondary,-32.0183,149.392,71
New South Wales,Wee Western Australiaa Public School,Primary,-30.2236,149.443,68
New South Wales,St Joseph's Primary School,Primary,-30.2272,149.444,76
New South Wales,Bungendore Public School,Primary,-35.2556,149.445,79
New South Wales,Captains Flat Public School,Primary,-35.588,149.449,71
New South Wales,Wee Western Australiaa High School,Secondary,-30.2198,149.457,69
New South Wales,Crookwell High School,Secondary,-34.4528,149.467,72
New South Wales,Crookwell Public School,Primary,-34.4599,149.47,75
New South Wales,Gulgong Public School,Primary,-32.3597,149.538,71
New South Wales,Eglinton Public School,Primary,-33.3775,149.539,79
New South Wales,Gulgong High School,Secondary,-32.3602,149.54,74
New South Wales,Perthville Public School,Primary,-33.4911,149.55,86
New South Wales,Bathurst West Public School,Primary,-33.4118,149.559,81
New South Wales,Bathurst South Public School,Primary,-33.4331,149.569,78
New South Wales,"Denison College of Secondary Education, Bathurst High Campus",Secondary,-33.4134,149.57,78
New South Wales,Bathurst Public School,Primary,-33.4209,149.571,75
New South Wales,Bemboka Public School,Primary,-36.6313,149.571,73
New South Wales,St Stanislaus' College,Secondary,-33.4276,149.572,88
New South Wales,Cudgegong Valley Public School,Primary,-32.6065,149.584,76
New South Wales,Mudgee Public School,Primary,-32.5959,149.584,76
New South Wales,Mudgee High School,Secondary,-32.5978,149.584,75
New South Wales,MacKillop College,Secondary,-33.4325,149.588,88
New South Wales,St Matthews Catholic School,Primary,-32.592,149.59,90
New South Wales,St Matthews Catholic School,Secondary,-32.592,149.59,89
New South Wales,Kelso Public School,Primary,-33.417,149.605,68
New South Wales,"Denison College of Secondary Education, Kelso High Campus",Secondary,-33.4105,149.614,76
New South Wales,Raglan Public School,Primary,-33.428,149.648,78
New South Wales,Candelo Public School,Primary,-36.7684,149.696,87
New South Wales,Saints Peter and Paul's Primary School,Primary,-34.7593,149.702,81
New South Wales,Goulburn West Public School,Primary,-34.7593,149.702,73
New South Wales,Trinity Catholic College Goulburn,Secondary,-34.7514,149.704,86
New South Wales,Wollondilly Public School,Primary,-34.743,149.711,69
New South Wales,Goulburn High School,Secondary,-34.7472,149.711,69
New South Wales,Goulburn South Public School,Primary,-34.76,149.712,69
New South Wales,Goulburn Public School,Primary,-34.7506,149.718,69
New South Wales,O'Connell Public School,Primary,-33.5245,149.72,80
New South Wales,Coolah Central School,Primary,-31.821,149.724,75
New South Wales,Coolah Central School,Secondary,-31.821,149.724,68
New South Wales,Goulburn East Public School,Primary,-34.7626,149.73,76
New South Wales,MulWestern Australiaree High School,Secondary,-34.7282,149.73,73
New South Wales,St Joseph's Primary School,Primary,-34.7462,149.733,83
New South Wales,Goulburn North Public School,Primary,-34.7446,149.735,73
New South Wales,Bradfordville Public School,Primary,-34.7235,149.74,71
New South Wales,Narrabri West Public School,Primary,-30.3448,149.764,75
New South Wales,Narrabri High School,Secondary,-30.3355,149.783,70
New South Wales,Narrabri Public School,Primary,-30.3249,149.785,69
New South Wales,St Francis Xavier's Primary School,Primary,-30.326,149.789,87
New South Wales,St Bede's Primary School,Primary,-35.4418,149.799,80
New South Wales,Braidwood Central School,Primary,-35.4406,149.799,73
New South Wales,Braidwood Central School,Secondary,-35.4406,149.799,74
New South Wales,Wolumla Public School,Primary,-36.8327,149.812,79
New South Wales,Moree Christian School,Primary,-29.4827,149.837,88
New South Wales,Moree Christian School,Secondary,-29.4827,149.837,77
